,activity,person_id,x_max,x_min,x_mean,y_max,y_min,y_mean,z_max,z_min,z_mean,n_max,n_min,n_mean
64,2.0,0,0.8331822156906128,0.7661445140838623,0.7920019268989563,0.22026655077934265,0.14365209639072418,0.1905784524977207,9.528923034667969,9.490615844726562,9.508332920074462,91.45751382932578,90.69921294363614,91.07288344891428
65,2.0,0,0.8331822156906128,0.7852981686592102,0.7939172893762588,0.2298433631658554,0.15322890877723694,0.18914193138480187,9.53849983215332,9.490615844726562,9.506417560577393,91.64452099252804,90.7181980586102,91.03874249099903
66,2.0,0,0.8236053586006165,0.7661445140838623,0.7900865644216537,0.23942017555236816,0.17238251864910126,0.19728221893310546,9.528923034667969,9.433155059814453,9.4930100440979,91.50740687108028,89.60807788749261,90.78150443985254
67,2.0,0,0.9097966551780701,0.7565677165985107,0.7910442441701889,0.22026655077934265,0.17238251864910126,0.19728221744298935,9.548076629638672,9.404424667358398,9.506417560577393,91.83427962578429,89.31945063118455,91.0386278408931
68,2.0,0,0.8140285611152649,0.7661445140838623,0.7915230840444565,0.2298433631658554,0.181959331035614,0.20159178152680396,9.53849983215332,9.452308654785156,9.510248279571533,91.67056810299665,90.00071052261362,91.11288959282993
69,2.0,0,0.8140285611152649,0.7661445140838623,0.7943961173295975,0.2298433631658554,0.17238251864910126,0.20302830263972282,9.567230224609375,9.461885452270508,9.510248279571533,92.21214600883735,90.23036522520012,91.11799353172762
70,2.0,0,0.8140285611152649,0.7565677165985107,0.7900865554809571,0.23942017555236816,0.181959331035614,0.20877438634634018,9.548076629638672,9.47146224975586,9.502586841583252,91.82685071129477,90.37710944888244,90.96787877075052
71,2.0,0,0.8236053586006165,0.7565677165985107,0.7905653983354568,0.2298433631658554,0.181959331035614,0.20398598313331603,9.567230224609375,9.461885452270508,9.509290599822998,92.20416679748293,90.23036522520012,91.09427599623172
72,2.0,0,0.8427590131759644,0.7757213711738586,0.8063671350479126,0.23942017555236816,0.181959331035614,0.2092532269656658,9.548076629638672,9.461885452270508,9.500192642211914,91.86509591229236,90.24724083066118,90.94883874467827
73,2.0,0,0.8427590131759644,0.7469909191131592,0.7953538060188293,0.23942017555236816,0.15322890877723694,0.1929726555943489,9.557653427124023,9.452308654785156,9.50498104095459,92.00587866171556,89.99951820755467,91.01605216170933
74,2.0,0,0.8427590131759644,0.7661445140838623,0.794874957203865,0.24899697303771973,0.14365209639072418,0.19632453694939614,9.59596061706543,9.404424667358398,9.503544521331786,92.70612366926034,89.08300871207132,90.99006466262686
75,2.0,0,0.8523358106613159,0.7757213711738586,0.7958326488733292,0.23942017555236816,0.181959331035614,0.20542250350117683,9.59596061706543,9.442731857299805,9.50498104095459,92.76271200242894,89.85671774101498,91.02170640858868
76,2.0,0,0.8140285611152649,0.7661445140838623,0.7929596036672593,0.22026655077934265,0.17238251864910126,0.19728221744298935,9.548076629638672,9.461885452270508,9.50498104095459,91.84198370939858,90.20349269583467,91.01333738963407
77,2.0,0,0.8331822156906128,0.7661445140838623,0.8020575702190399,0.23942017555236816,0.17238251864910126,0.20015525966882705,9.528923034667969,9.47146224975586,9.502586841583252,91.45375350285411,90.43589895124437,90.98339241155675
78,2.0,0,0.8140285611152649,0.7757213711738586,0.7953538060188293,0.23942017555236816,0.17238251864910126,0.19967641904950142,9.53849983215332,9.47146224975586,9.504502201080323,91.66763323138363,90.34702688277497,91.00873788102874
79,2.0,0,0.8236053586006165,0.7661445140838623,0.7943961203098298,0.23942017555236816,0.17238251864910126,0.19776105880737305,9.528923034667969,9.461885452270508,9.498277282714843,91.48796325563355,90.24274678179106,90.88849473445144
80,2.0,0,0.8236053586006165,0.7661445140838623,0.7948749631643295,0.24899697303771973,0.1628057211637497,0.19584569856524467,9.528923034667969,9.47146224975586,9.498277282714843,91.48071776582135,90.37013909308945,90.88828837992703
81,2.0,0,0.8140285611152649,0.7661445140838623,0.7958326429128647,0.2298433631658554,0.1628057211637497,0.19297265633940697,9.519346237182617,9.481039047241211,9.502108001708985,91.31361277676235,90.57035325347073,90.96121108826543
82,2.0,0,0.8236053586006165,0.7757213711738586,0.7967903256416321,0.23942017555236816,0.17238251864910126,0.19967642053961754,9.528923034667969,9.481039047241211,9.50689640045166,91.47264682742959,90.53990382716296,91.0565948428777
83,2.0,0,0.8331822156906128,0.7661445140838623,0.8049306094646453,0.22026655077934265,0.1628057211637497,0.19776105955243112,9.528923034667969,9.461885452270508,9.49923496246338,91.49612589708812,90.26191533143185,90.92341070800065
84,2.0,0,0.8236053586006165,0.7374141216278076,0.7872135162353515,0.2298433631658554,0.14365209639072418,0.18962077274918557,9.634267807006836,9.461885452270508,9.504502201080323,93.47744809177527,90.214865366896,90.99342143037718
85,2.0,0,0.8140285611152649,0.7469909191131592,0.7876923561096192,0.2106897532939911,0.1628057211637497,0.1790862873196602,9.53849983215332,9.461885452270508,9.500671482086181,91.66680777652499,90.20752815004647,90.91625689282432
86,2.0,0,0.8044517636299133,0.7469909191131592,0.7757213532924652,0.20111294090747833,0.15322890877723694,0.17525556311011314,9.59596061706543,9.481039047241211,9.513600158691407,92.69594328357519,90.52853114953717,91.14219713446998
87,2.0,0,0.8044517636299133,0.7469909191131592,0.7790732353925705,0.20111294090747833,0.14365209639072418,0.17238252162933348,9.528923034667969,9.461885452270508,9.498277282714843,91.44357311716897,90.126176724531,90.85480315529382
88,2.0,0,0.8044517636299133,0.7469909191131592,0.7738059848546982,0.2106897532939911,0.13407529890537262,0.18291700705885888,9.519346237182617,9.47146224975586,9.498277282714843,91.28646508369496,90.28456876756441,90.85041457069694
89,2.0,0,0.8044517636299133,0.7565677165985107,0.777636706829071,0.22026655077934265,0.14365209639072418,0.17429788261651993,9.548076629638672,9.481039047241211,9.50498104095459,91.83097789254391,90.49771475657077,90.98056753068961
90,2.0,0,0.8044517636299133,0.7469909191131592,0.7771578669548035,0.2106897532939911,0.15322890877723694,0.18435352966189383,9.53849983215332,9.47146224975586,9.505938720703124,91.59646216729337,90.37710944888244,91.00152444402019
91,2.0,0,0.8236053586006165,0.7565677165985107,0.7833827942609787,0.2106897532939911,0.1628057211637497,0.18483236953616142,9.576807022094727,9.452308654785156,9.505459880828857,92.43024461368731,90.00722229116896,91.00301482796864
92,2.0,0,0.8236053586006165,0.7565677165985107,0.7790732353925705,0.2298433631658554,0.15322890877723694,0.1800439663231373,9.730035781860352,9.461885452270508,9.51264247894287,95.31679523282594,90.15249905606919,91.13317695431465
93,2.0,0,0.7948749661445618,0.6799532771110535,0.7666233807802201,0.2106897532939911,0.15322890877723694,0.17860744670033454,9.53849983215332,9.394847869873047,9.497319602966309,91.65149134832103,88.76218904564098,90.820524596034
94,2.0,0,0.8906430602073669,0.7565677165985107,0.7876923590898514,0.49799394607543945,0.15322890877723694,0.19823989793658256,10.888829231262207,9.461885452270508,9.572497510910035,119.40157741437889,90.19578861222038,92.39011101257032
95,2.0,0,0.7948749661445618,0.7565677165985107,0.7848193228244782,0.2106897532939911,0.1628057211637497,0.18291700929403304,9.548076629638672,9.461885452270508,9.497798442840576,91.80896624199534,90.1888182564274,90.85828376189389
